id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	duration_h	in_range_h	in_range_percent	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	pool_id	pool_symbol
173927	-84	-83	1	2504519872746492146006	7419358327549009821677	5336.35	1.63	0.92	11.17	4	4	100	0.00	0.9916	0.9917	0.0001	0.9917	0x90e516B4fDE35FaF085B5f1858a8bAf25D92B928	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
244672	-83	-82	1	2844694330600624029748	6464143093874715807642	5001.17	1.53	0.92	11.15	2	2	100	0.00	0.9917	0.9918	0.0001	0.9918	0x90e516B4fDE35FaF085B5f1858a8bAf25D92B928	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
144953	198700	198900	200	1818279834	1503206203210659301	4524.05	1.39	0.92	11.23	1	1	100	0.01	425598327.4951	434195549.8568	8597222.3617	429896938.6759	0x2e1b0e2Ea176ca81193500726dB4C3874bbE1105	1	-887272	887272	0	0	1	0	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
374471	-82300	-82250	50	6913728464636059058176	442903383884304601	4468.42	1.37	0.92	11.19	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
393413	-81550	-81100	450	3793912921769374601941	1349943441780137145	4444.47	1.36	0.92	11.16	1	1	100	0.03	0.0003	0.0003	0.0000	0.0003	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-75	-75	4	4	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
375196	-82350	-82300	50	5009664554790097384302	929156763753872350	4332.61	1.33	0.92	11.20	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
116516	51200	52700	1500	1697479848997067331	287471459809633418565	212.35	1.17	0.92	11.15	430	56	13	0.27	167.2925	194.3647	27.0722	180.8286	0xb1b680B33224f298131B5789dC7cf0BB60159883	1	-887272	887272	-2000	-2000	7	7	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
278258	-82800	-82450	350	3933083907565075491596	925772818554082303	3754.86	1.15	0.92	11.15	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-80	-80	3	3	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
242348	-84350	-84100	250	3870858112936102282599	910512609719036411	3694.35	1.13	0.92	11.20	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-48	-48	2	2	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
186605	-81350	-80750	600	3568484670249557497912	93764378271178381	2063.64	0.64	0.92	11.24	2	2	100	0.00	0.0003	0.0003	0.0000	0.0003	0x972b3088814c05dF139Ba3A2b348f4F7Bb4F95c9	1	-887272	887272	0	0	0	11	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
118667	-80800	-80750	50	352047521345609523725	997755336129303816	1982.90	0.61	0.92	11.23	1	1	100	0.01	0.0003	0.0003	0.0000	0.0003	0x737196A9Db1bCb86134Cc116cB12A822E9197Ca1	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
118847	-80650	-80600	50	2146276951946167557719	426401988689485012	1907.20	0.58	0.92	11.13	1	1	100	0.02	0.0003	0.0003	0.0000	0.0003	0x737196A9Db1bCb86134Cc116cB12A822E9197Ca1	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
144895	-81850	-80950	900	1337863642995905274762	462055596497270325	1542.11	0.47	0.92	11.23	4	4	100	0.01	0.0003	0.0003	0.0000	0.0003	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-50	-50	9	8	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
586555	-82050	-81850	200	481619050100879502652	702558412539978482	1520.34	0.47	0.92	11.20	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x92Dcb989f7EE0ccd8dDac9853307243C63F995d7	1	-887272	887272	0	0	3	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
202408	48300	48900	600	7778223712443894467	2034677983538023688567	1360.46	0.42	0.92	11.21	1	1	100	0.15	125.1807	132.9211	7.7403	129.0509	0xc62d85a7A76BDa05B2F1f751b8B2e0476023ee36	1	-887272	887272	0	0	3	2	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
57294	-20	-18	2	291763623309304304527	207124840161367877756	266.77	0.08	0.92	11.21	22	20	91	0.00	0.9980	0.9982	0.0002	0.9981	0xEC876C62c80217d338d969ebD2e3d704A4A626B5	1	-887272	887272	0	0	1	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
344593	-83800	-81000	2800	174929737957617252013	46373474597978158	176.36	0.05	0.92	11.16	9	9	100	0.00	0.0002	0.0003	0.0001	0.0003	0x18CE976CB4F77498E14B6a3780830cf1936C4D00	0	0	0	0	0	28	27	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
388292	-141	-140	1	45480334034373175148544	9463551503743966341486	29260.38	8.83	0.91	11.02	15	15	100	0.00	0.9860	0.9861	0.0001	0.9860	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
393045	-81700	-81300	400	21085445282932035094045	8545329414161553499	26577.96	08.03	0.91	11.03	1	1	100	0.02	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	4	3	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
115494	-81100	-81050	50	32280556115281155383445	508364083030742114	18056.03	5.45	0.91	11.02	1	1	100	0.04	0.0003	0.0003	0.0000	0.0003	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
354871	-139	-138	1	3049209941054086545178	407925884060435922557	1839.41	2.22	0.91	11.03	73	73	100	0.00	0.9862	0.9863	0.0001	0.9862	0x36706d51813C77549D67A3587925BfC7EFAeff66	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
86576	-80650	-79950	700	7746924773062132289326	1523590922016515765	6856.08	02.08	0.91	11.08	1	1	100	0.01	0.0003	0.0003	0.0000	0.0003	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	5	8	50	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
226107	-91	-90	1	8226125686367049117227	1320219695113954062192	5080.99	1.54	0.91	11.09	4	4	100	0.00	0.9909	0.9910	0.0001	0.9910	0x90e516B4fDE35FaF085B5f1858a8bAf25D92B928	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
246656	-83	-82	1	6397872037958339693158	2928329362970437540494	4978.57	1.51	0.91	11.09	4	4	100	0.00	0.9917	0.9918	0.0001	0.9918	0x90e516B4fDE35FaF085B5f1858a8bAf25D92B928	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
244674	-83	-82	1	2888412596318176040081	5852039719703178671385	4693.85	1.43	0.91	11.12	2	2	100	0.00	0.9917	0.9918	0.0001	0.9918	0xa3a916654f3bCcA2fE69a23FF3D56784C04cb057	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
246659	-83	-82	1	5998952406839517218284	2745742393062336046373	4668.14	1.42	0.91	11.08	4	4	100	0.00	0.9917	0.9918	0.0001	0.9918	0xa3a916654f3bCcA2fE69a23FF3D56784C04cb057	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
209834	199000	199100	100	554071469	2202072983679331256	4517.80	1.37	0.91	11.11	1	1	100	0.00	438559068.4151	442966438.8604	4407370.4453	440762753.6378	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
379937	-81750	-81450	300	5087822447496001567100	785549400684946677	4115.62	1.24	0.91	11.03	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0xcd6c5e4b94822DD1Dc95Ba3cDEd82146B589FD99	1	-887272	887272	0	0	2	3	50	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
201298	-103	-102	1	4390229606537025291168	3159387839290919302127	4037.28	1.22	0.91	11.06	17	8	47	0.00	0.9898	0.9899	0.0001	0.9898	0x68151AF22cCA42172EbDC69523325b3B5345b9Af	1	-887272	887272	0	0	0	0	50	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
226108	-91	-90	1	6382293493901503497470	1024301097734339524107	3942.12	1.20	0.91	11.07	4	4	100	0.00	0.9909	0.9910	0.0001	0.9910	0xe768b99eae0e08E63F518fCEAE5e9276142ec4be	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
244677	-83	-82	1	2378969787547298687235	4819888165024139575296	3865.97	1.17	0.91	11.08	2	2	100	0.00	0.9917	0.9918	0.0001	0.9918	0xe768b99eae0e08E63F518fCEAE5e9276142ec4be	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
246663	-83	-82	1	4945620202560158366012	2263628401964456150312	3848.48	1.17	0.91	11.05	4	4	100	0.00	0.9917	0.9918	0.0001	0.9918	0xe768b99eae0e08E63F518fCEAE5e9276142ec4be	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
285741	-82000	-81600	400	5003451687272871032732	618567497732148338	3770.25	1.14	0.91	11.04	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-75	-75	2	5	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
226110	-91	-90	1	5932533433656068276224	952118625419854687282	3664.32	1.11	0.91	11.06	4	4	100	0.00	0.9909	0.9910	0.0001	0.9910	0xa3a916654f3bCcA2fE69a23FF3D56784C04cb057	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
226114	-91	-90	1	5523301760106017849344	886440597161593804311	3411.55	01.03	0.91	11.04	4	4	100	0.00	0.9909	0.9910	0.0001	0.9910	0x83dE356B10Ec78D22d1735621a4B79bF108cE005	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
246666	-83	-82	1	4253664085872698932281	1946917563991913364723	3310.03	1.00	0.91	11.03	4	4	100	0.00	0.9917	0.9918	0.0001	0.9918	0x83dE356B10Ec78D22d1735621a4B79bF108cE005	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
396873	-143	-142	1	1700779989629908292146	4200380981438171751908	3171.32	0.96	0.91	11.02	13	13	100	0.00	0.9858	0.9859	0.0001	0.9859	0xad9abbCe8AEB19d3b364AAd1E8B967d2b934452B	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
244678	-83	-82	1	1944743185313797883458	3940127660288312357715	3160.33	0.96	0.91	11.04	2	2	100	0.00	0.9917	0.9918	0.0001	0.9918	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
246667	-83	-82	1	4042603164067509865931	1850314210403276437040	3145.79	0.95	0.91	11.02	4	4	100	0.00	0.9917	0.9918	0.0001	0.9918	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
374472	-82300	-82250	50	4133898242208842893247	264823463847745321	2671.78	0.81	0.91	11.09	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x44e19e5Bfb18b4c0110146a733746DF3C5c669d7	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
226116	-91	-90	1	4245194960564993453119	681315872163825033183	2622.11	0.79	0.91	11.03	4	4	100	0.00	0.9909	0.9910	0.0001	0.9910	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
244679	-83	-82	1	1607235040885259565442	3215597728354213102859	2589.86	0.78	0.91	11.02	2	2	100	0.00	0.9917	0.9918	0.0001	0.9918	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
196434	-82500	-82000	500	2038489945666704905063	444732016699573980	1882.96	0.57	0.91	11.08	1	1	100	0.05	0.0003	0.0003	0.0000	0.0003	0x6485b3D435aBc1F1A6Dfc410c9691e13A3A306Af	1	-887272	887272	0	0	4	5	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
70063	50600	51100	500	2013300959524970519	1230704138770212460644	732.33	0.22	0.91	11.02	1	1	100	0.02	157.5507	165.6280	8.0774	161.5893	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	0	0	0	0	0	2	2	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
92857	53100	53300	200	3153678671317406731	726819826520824729180	498.60	0.15	0.91	11.07	1	1	100	0.15	202.2965	206.3830	4.0865	204.3397	0xABaD430bfE854AAb4962dcC9FdfBd2e5e75824ba	1	-887272	887272	0	0	1	0	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
115618	-65	-63	2	11267119057644713471	33143943947114252143	23.88	0.01	0.91	11.09	14	14	100	0.00	0.9935	0.9937	0.0002	0.9936	0xD5a64bfA6E40ACfFb92629c2a04745E3d5fF6ce6	1	-887272	887272	0	0	1	0	50	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
100863	1	2	1	17995221800	36651284680	54646.51	48.99	0.90	10.91	62	28	45	0.00	1.2001	1.2002	0.0001	1.2002	0x7f0A7c291C8dF42Dc94DB3E3Cb8a8364FF378E37	0	0	0	0	0	0	0	0	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
100837	1	2	1	4807536260	29700954035	34508.49	31.22	0.90	11.01	62	28	45	0.00	1.2001	1.2002	0.0001	1.2002	0x7f0A7c291C8dF42Dc94DB3E3Cb8a8364FF378E37	0	0	0	0	0	0	0	0	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
357452	-82900	-82700	200	29115498871770426989562	8265322204392814570	30337.91	09.06	0.90	10.90	1	1	100	0.01	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
90507	-80250	-79500	750	13301977709590178623222	5002901232498296832	16068.57	4.83	0.90	10.96	1	1	100	0.03	0.0003	0.0004	0.0000	0.0003	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	7	7	50	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
100868	1	2	1	1608698816	3042252843	4650.95	4.16	0.90	10.89	62	28	45	0.00	1.2001	1.2002	0.0001	1.2002	0x7f0A7c291C8dF42Dc94DB3E3Cb8a8364FF378E37	0	0	0	0	0	0	0	0	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
233864	-83400	-83350	50	18553802618652470032539	525502630218764940	10797.97	3.23	0.90	10.93	1	1	100	0.01	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
388296	-141	-140	1	7617998778428123250688	5096361190449374853683	6797.19	02.05	0.90	10.98	15	15	100	0.00	0.9860	0.9861	0.0001	0.9860	0xa3a916654f3bCcA2fE69a23FF3D56784C04cb057	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
383678	-81800	-81300	500	3332263295788016514449	1407815555752671828	4303.50	1.29	0.90	10.96	1	1	100	0.01	0.0003	0.0003	0.0000	0.0003	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-75	-75	5	4	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
143082	50100	50200	100	7408013355495956723	6859233485940947156992	3953.27	1.18	0.90	10.90	1	1	100	0.05	149.8672	151.3733	1.5061	150.6202	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	1000	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
388303	-141	-140	1	991879511298819186858	4485560393101152831786	2948.89	0.88	0.90	10.91	15	15	100	0.00	0.9860	0.9861	0.0001	0.9860	0xe1B241a6949284E269Ed601F5f854E7Cbe54B1B5	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
378916	-82100	-82050	50	3432918502849080896269	469849712555162891	2668.61	0.80	0.90	11.00	1	1	100	0.02	0.0003	0.0003	0.0000	0.0003	0x44e19e5Bfb18b4c0110146a733746DF3C5c669d7	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
246671	-83	-82	1	3269069339803877812128	1560544641041579678720	2578.57	0.78	0.90	11.00	4	4	100	0.00	0.9917	0.9918	0.0001	0.9918	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
246672	-83	-82	1	2951267750452542832640	1408836764693360085114	2327.90	0.70	0.90	10.99	4	4	100	0.00	0.9917	0.9918	0.0001	0.9918	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
388308	-141	-140	1	633002901055884728487	3052575690826921783438	1984.52	0.59	0.90	10.89	15	15	100	0.00	0.9860	0.9861	0.0001	0.9860	0x8D3a576d540A072A1483E87f67e305E907659415	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
244683	-83	-82	1	1143274802270273313635	2011389441924937908599	1693.23	0.51	0.90	10.94	2	2	100	0.00	0.9917	0.9918	0.0001	0.9918	0x36706d51813C77549D67A3587925BfC7EFAeff66	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
246675	-83	-82	1	2110861128891409431638	1039319440968046343160	1682.10	0.51	0.90	10.96	4	4	100	0.00	0.9917	0.9918	0.0001	0.9918	0x36706d51813C77549D67A3587925BfC7EFAeff66	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
592569	-82200	-82000	200	1245334988887685244788	382599451943953230	1349.95	0.41	0.90	10.99	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x92Dcb989f7EE0ccd8dDac9853307243C63F995d7	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
77588	51500	51600	100	990266293389815224	394521079799258829717	246.36	0.07	0.90	10.95	1	1	100	0.32	172.3871	174.1195	1.7324	173.2533	0x81b368cE3ce997F66E06020BeE6A37fa03DF70a3	1	-887272	887272	0	0	0	0	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
117727	52000	52100	100	990769635855734348	74691263067058527581	73.67	0.02	0.90	10.99	1	1	100	0.02	181.2251	183.0464	1.8213	182.1357	0x0F4f442c8f609adcec807AD931261a96d195cd5a	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
670317	269750	270050	300	9935	3985011187473127	16.61	0.01	0.90	10.90	51	40	79	0.00	518212558642.3958	533993679666.9829	15781121024.5872	526103119154.6893	0x92d23c502c9eeE79B32f68e7621A6BbffF4b73D6	1	-887272	887272	0	0	2	3	100	0x6b19c48449ce9de4254a883749257be5da660bfb	WBTC/WETH
200792	49400	49800	400	488074794630849070431	62601677721311660445437	50228.62	14.98	0.89	10.88	1	1	100	0.19	139.7357	145.4382	5.7024	142.5869	0x7d86a61e66419dC7F48cC3B324f30395Eca72558	1	-887272	887272	0	0	1	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
200244	49800	50200	400	698042713490264835020	37605063301791832917245	43795.87	12.93	0.89	10.78	1	1	100	0.19	145.4382	151.3733	5.9351	148.4057	0x9BE43Ec7472E708858D4b8711F54B238bf0ac789	1	-887272	887272	0	0	1	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
378369	-82300	-82100	200	26606018296710856917600	8528442267234216866	29478.99	8.78	0.89	10.87	1	1	100	0.01	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
290179	-116	-115	1	4424176783793985732836	49326531924625127899136	28985.57	8.61	0.89	10.84	2	2	100	0.00	0.9885	0.9886	0.0001	0.9885	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
174888	-80350	-80250	100	23418497198243123623269	3683130283239597348	19064.86	5.67	0.89	10.86	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0xb1E4A2686A58fed058E0A4741A31aae56C20CD87	0	0	0	0	0	1	0	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
119021	-80550	-80500	50	6666368974472535626212	6195201562206942707	14691.20	4.37	0.89	10.87	1	1	100	0.02	0.0003	0.0003	0.0000	0.0003	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
551807	-147	-145	2	6151941899789505132488	1629255652052643075326	4146.48	3.68	0.89	10.80	62	62	100	0.00	0.9854	0.9856	0.0002	0.9855	0xf0793938795Cc48Bea07047794EAb523683B2fE8	1	-887272	887272	0	0	0	1	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
93129	51800	53400	1600	79208538293069421089	16371869484322214285400	11506.18	3.42	0.89	10.86	1	1	100	0.17	177.6368	208.4570	30.8202	193.0469	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	8	7	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
359589	-139	-138	1	9088640902356821491116	912121421912169112028	5318.61	3.15	0.89	10.82	31	31	100	0.00	0.9862	0.9863	0.0001	0.9862	0x2435782Ae15482c9BF7E73FbFf8B33EaeC5cbd2F	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
517660	200900	201300	400	2957234342	1953053195486887386	6472.73	1.92	0.89	10.80	1	1	100	0.03	530322339.2796	551964100.6614	21641761.3818	541143219.9705	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
93507	-80850	-80200	650	7742485324266886030554	1282637167487235480	6420.01	1.91	0.89	10.85	1	1	100	0.04	0.0003	0.0003	0.0000	0.0003	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	4	8	50	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
290183	-116	-115	1	1995447164820565336178	8757829838469145738995	5788.81	1.72	0.89	10.82	2	2	100	0.00	0.9885	0.9886	0.0001	0.9885	0xa3a916654f3bCcA2fE69a23FF3D56784C04cb057	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
263739	-93	-92	1	502225541794229880979	8618359036260203972475	4920.60	1.46	0.89	10.86	11	11	100	0.00	0.9907	0.9908	0.0001	0.9908	0x90e516B4fDE35FaF085B5f1858a8bAf25D92B928	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
143604	198200	198400	200	2710398399	1177381338965610859	4829.68	1.43	0.89	10.82	1	1	100	0.00	404842664.1695	413020615.4925	8177951.3229	408931639.8310	0x2e1b0e2Ea176ca81193500726dB4C3874bbE1105	1	-887272	887272	0	0	1	0	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
388329	-141	-140	1	1476180216772246744003	7180516782595736686498	4661.33	1.39	0.89	10.86	15	15	100	0.00	0.9860	0.9861	0.0001	0.9860	0x90e516B4fDE35FaF085B5f1858a8bAf25D92B928	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
263740	-93	-92	1	380820762517865008065	8263042792935436025669	4664.26	1.39	0.89	10.84	11	11	100	0.00	0.9907	0.9908	0.0001	0.9908	0xa3a916654f3bCcA2fE69a23FF3D56784C04cb057	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
263746	-93	-92	1	583088947635248247844	5375298145647649532096	3212.28	0.95	0.89	10.81	11	11	100	0.00	0.9907	0.9908	0.0001	0.9908	0x83dE356B10Ec78D22d1735621a4B79bF108cE005	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
388333	-141	-140	1	1002452248918852960472	4902987466956907663804	3179.92	0.95	0.89	10.85	15	15	100	0.00	0.9860	0.9861	0.0001	0.9860	0xad9abbCe8AEB19d3b364AAd1E8B967d2b934452B	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
263747	-93	-92	1	867976222730145137314	4929458248176020196850	3122.80	0.92	0.89	10.78	11	11	100	0.00	0.9907	0.9908	0.0001	0.9908	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
