position_id	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	price_impact_bp	slippage_bp
262800	True	-887272	887272	0	0	0	0	100	50	50
262803	True	-887272	887272	0	0	0	0	100	50	50
262804	True	-887272	887272	0	0	0	0	100	50	50
262806	True	-887272	887272	0	0	0	0	100	10	10
262808	True	-887272	887272	0	0	0	0	100	10	10
262810	True	-887272	887272	0	0	0	0	100	10	10
262812	True	-887272	887272	0	0	0	0	100	50	50
262814	True	-887272	887272	100	50	3	2	100	50	50
262848	False	0	0	0	0	7	7	0	0	0
262851	True	-887272	887272	0	0	4	3	100	50	50
262853	False	0	0	0	0	0	0	0	0	0
262862	False	0	0	0	0	0	0	0	0	0
262872	False	0	0	0	0	0	0	0	0	0
262888	False	0	0	0	0	6	6	0	0	0
262895	True	-887272	887272	0	0	0	0	100	50	50
262898	True	-887272	887272	0	0	0	0	100	50	50
262900	True	-887272	887272	0	0	0	0	100	50	50
262903	True	-887272	887272	0	0	0	0	100	10	10
262905	True	-887272	887272	0	0	0	0	100	10	10
262907	True	-887272	887272	0	0	0	0	100	10	10
262908	True	-887272	887272	0	0	0	0	100	50	50
262920	True	-887272	887272	-50	-50	3	3	100	50	50
262950	False	0	0	0	0	0	0	0	0	0
262951	True	-887272	887272	0	0	0	0	100	50	50
262950	False	0	0	0	0	0	0	0	0	0
262966	True	-887272	887272	0	0	1	1	100	50	50
262968	True	-887272	887272	0	0	11	10	100	50	50
262862	False	0	0	0	0	0	0	0	0	0
262862	True	-887272	887272	0	0	0	0	50	50	50
262998	True	-887272	887272	0	0	4	3	100	50	50
263018	False	0	0	0	0	1	0	0	0	0
263021	False	0	0	0	0	4	3	0	0	0
197990	False	0	0	0	0	0	0	0	0	0
263043	False	0	0	0	0	30	29	0	0	0
263055	False	0	0	0	0	9	9	0	0	0
260700	True	289542	299351	1500	1500	0	0	100	50	50
263062	True	-887272	887272	0	0	2	4	100	50	50
260700	True	289542	299351	2500	2500	0	0	100	50	50
263085	True	289542	299351	2500	2500	0	0	100	50	50
263086	False	0	0	0	0	1	0	0	0	0
263087	True	-288037	-282655	1500	1500	2	2	50	10	10
263111	True	-887272	887272	0	0	9	8	100	50	50
263115	True	-887272	887272	0	0	1	0	100	50	50
263117	False	0	0	0	0	6	5	0	0	0
263139	False	0	0	0	0	10	9	0	0	0
263085	True	286620	293868	1000	1000	0	0	100	50	50
263149	True	-887272	887272	0	0	1	0	100	50	50
263151	True	-887272	887272	0	0	0	0	100	50	50
263085	True	286620	293868	1000	1000	0	0	100	50	50
261593	True	226732	244389	1500	1500	6	6	50	50	50
263231	True	-887272	887272	0	0	0	0	100	50	50
263087	True	-290394	-278888	1000	1000	2	2	50	10	10
263275	True	-887272	887272	0	0	0	0	100	50	50
263276	True	-887272	887272	0	0	0	0	100	50	50
263279	True	-887272	887272	0	0	0	0	100	50	50
263280	True	-887272	887272	0	0	0	0	100	10	10
263284	True	-887272	887272	0	0	0	0	100	10	10
263285	True	-887272	887272	0	0	0	0	100	10	10
263287	True	-887272	887272	0	0	0	0	100	50	50
263319	False	0	0	0	0	3	3	0	0	0
263320	False	0	0	0	0	4	3	0	0	0
263329	True	-887272	887272	0	0	0	0	100	50	50
263337	True	-887272	887272	0	0	0	0	100	50	50
263345	True	-887272	887272	-50	-50	3	3	100	50	50
263389	False	0	0	0	0	8	7	0	0	0
263389	True	-887272	887272	0	0	12	3	100	50	50
263389	True	-887272	887272	0	0	12	3	100	100	100
10184	True	-887272	887272	0	0	20	21	100	50	50
263445	False	0	0	0	0	5	4	0	0	0
263475	False	0	0	0	0	0	0	0	0	0
263504	True	-887272	887272	0	0	0	0	100	50	50
263505	True	-887272	887272	0	0	4	5	100	150	150
263506	True	-887272	887272	0	0	1	6	50	50	50
263547	True	-887272	887272	0	0	4	3	100	50	50
263548	True	-887272	887272	0	0	4	3	100	50	50
263550	True	-887272	887272	0	0	2	2	100	50	50
263558	True	-290394	-278888	1000	1000	6	6	50	10	10
263570	False	0	0	0	0	0	0	0	0	0
263574	False	0	0	0	0	0	0	0	0	0
263575	False	0	0	0	0	0	0	0	0	0
263575	False	0	0	0	0	0	0	0	0	0
263625	True	-887272	887272	0	0	0	0	100	50	50
263627	True	-887272	887272	0	0	0	0	100	50	50
263630	True	-887272	887272	0	0	0	0	100	50	50
263632	True	-887272	887272	0	0	0	0	100	10	10
263634	True	-887272	887272	0	0	0	0	100	10	10
263638	True	-887272	887272	0	0	0	0	100	10	10
263639	True	-887272	887272	0	0	0	0	100	50	50
263646	True	-887272	887272	0	0	0	0	100	50	50
263660	True	-887272	887272	0	0	0	0	100	50	50
263662	True	-887272	887272	0	0	0	0	100	50	50
263664	True	-887272	887272	0	0	0	1	100	50	50
263665	True	-887272	887272	0	0	0	0	100	50	50
263667	True	-887272	887272	0	0	0	0	100	10	10
263669	True	-887272	887272	0	0	0	0	100	10	10
263671	True	-887272	887272	0	0	0	0	100	10	10
263674	True	-887272	887272	0	0	0	0	100	50	50
263676	True	-887272	887272	0	0	0	0	100	50	50
263738	True	-887272	887272	0	0	1	1	100	50	50
263739	True	-887272	887272	0	0	0	0	100	50	50
263740	True	-887272	887272	0	0	0	0	100	50	50
263742	True	-887272	887272	0	0	0	1	100	50	50
263746	True	-887272	887272	0	0	0	0	100	50	50
263747	True	-887272	887272	0	0	0	0	100	10	10
263749	True	-887272	887272	0	0	0	0	100	10	10
263750	True	-887272	887272	0	0	0	0	100	10	10
256053	False	0	0	0	0	0	0	0	0	0
263754	True	-887272	887272	0	0	0	0	100	50	50
263763	True	-887272	887272	-200	-200	9	6	100	50	25
263772	True	-887272	887272	0	0	3	2	100	50	50
263781	True	-887272	887272	-50	-50	3	3	100	50	50
263798	False	0	0	0	0	4	3	0	0	0
263819	False	0	0	0	0	5	4	0	0	0
263832	True	-887272	887272	0	0	0	0	100	50	50
256053	True	-887272	887272	50	50	1	0	50	10	10
263858	True	-887272	887272	0	0	0	0	100	50	50
263863	False	0	0	0	0	1	0	0	0	0
263880	False	0	0	0	0	5	4	0	0	0
263884	True	-887272	887272	150	150	3	2	100	50	50
263888	True	-887272	887272	0	0	6	5	100	50	50
263889	True	-887272	887272	0	0	6	5	100	50	50
263892	True	-887272	887272	0	0	2	2	100	50	50
263903	False	0	0	0	0	1	1	0	0	0
263924	True	-887272	887272	0	0	0	0	100	50	50
263933	True	-887272	887272	100	100	1	0	100	150	150
263956	True	-887272	887272	0	0	0	0	100	50	50
263968	False	0	0	0	0	4	3	0	0	0
263975	True	-887272	887272	0	0	3	2	200	300	300
263982	True	-887272	887272	0	0	4	5	100	150	150
263983	False	0	0	0	0	0	0	0	0	0
264003	True	-887272	887272	0	0	1	6	50	50	50
264012	False	0	0	0	0	0	0	0	0	0
264030	True	-887272	887272	100	50	3	2	100	50	50
264036	False	0	0	0	0	0	0	0	0	0
264085	True	-887272	887272	0	0	4	3	100	50	50
264087	True	-887272	887272	0	0	0	0	100	50	50
264090	True	-286268	-281433	0	0	3	4	100	50	50
264092	True	-887272	887272	0	0	4	3	100	50	50
264097	False	0	0	0	0	4	3	0	0	0
264111	False	0	0	0	0	1	0	0	0	0
264119	False	0	0	0	0	3	2	0	0	0
264148	True	-887272	887272	0	0	1	1	100	50	50
264197	False	0	0	0	0	3	2	0	0	0
264200	False	0	0	0	0	1	1	0	0	0
264207	True	-887272	887272	0	0	7	7	100	50	50
264209	True	-887272	887272	50	50	1	2	100	50	50
264211	True	-887272	887272	-200	-200	9	6	100	50	25
264215	True	-887272	887272	0	0	3	2	100	50	50
264233	True	-887272	887272	0	0	0	0	100	50	50
264234	True	-887272	887272	0	0	5	4	50	10	10
264235	True	-887272	887272	0	0	2	2	100	50	50
264241	True	-887272	887272	-50	-50	3	3	100	50	50
264259	True	-887272	887272	0	0	0	0	100	50	50
264303	True	-887272	887272	0	0	2	2	100	50	50
264309	True	-887272	887272	-50	-50	3	3	100	50	50
264320	True	-887272	887272	0	0	0	0	100	50	50
264385	True	-887272	887272	0	0	2	2	100	50	50
264387	True	-887272	887272	-50	-50	3	3	100	50	50
264405	True	-887272	887272	0	0	0	0	100	50	50
264424	True	-887272	887272	0	0	0	0	100	10	10
264429	True	-887272	887272	0	0	6	5	100	300	300
264090	True	-286268	-281433	0	0	3	4	100	50	50
264448	False	0	0	0	0	10	9	0	0	0
264452	True	-887272	887272	0	0	0	0	100	50	50
264469	True	-887272	887272	0	0	2	1	100	50	50
10190	False	0	0	0	0	0	0	0	0	0
264482	True	-887272	887272	100	100	1	0	100	150	150
264483	False	0	0	0	0	10	9	0	0	0
10191	False	0	0	0	0	20	19	0	0	0
264496	False	0	0	0	0	0	0	0	0	0
264509	True	-887272	887272	0	0	0	0	100	10	10
264536	True	-887272	887272	0	0	6	5	100	50	50
264543	True	-887272	887272	0	0	0	0	100	50	50
264552	True	-887272	887272	0	0	0	0	100	50	50
264565	False	0	0	0	0	0	0	0	0	0
264585	True	-887272	887272	0	0	1	1	50	50	50
264618	True	-887272	887272	0	0	0	0	100	50	50
264651	True	-887272	887272	0	0	2	2	100	50	50
264653	True	-887272	887272	-50	-50	3	3	100	50	50
264725	False	0	0	0	0	8	7	0	0	0
264585	True	-887272	887272	0	0	1	1	50	50	50
264737	True	-887272	887272	0	0	1	0	50	50	50
264830	False	0	0	0	0	0	0	0	0	0
264830	False	0	0	0	0	0	0	0	0	0
264830	False	0	0	0	0	0	0	0	0	0
264932	False	0	0	0	0	4	3	0	0	0
264092	True	-887272	887272	0	0	4	3	100	50	50
265022	False	0	0	0	0	0	0	0	0	0
237730	False	0	0	0	0	0	0	0	0	0
265028	False	0	0	0	0	15	14	0	0	0
265035	False	0	0	0	0	7	7	0	0	0
10200	False	0	0	0	0	9	8	0	0	0
265043	False	0	0	0	0	8	7	0	0	0
265045	True	-887272	887272	0	0	0	0	100	50	50
263375	False	0	0	0	0	0	0	0	0	0
265067	False	0	0	0	0	1	0	0	0	0
265069	False	0	0	0	0	13	12	0	0	0
265079	False	0	0	0	0	0	0	0	0	0
265084	False	0	0	0	0	7	7	0	0	0
265094	False	0	0	0	0	0	0	0	0	0
265095	False	0	0	0	0	2	2	0	0	0
265098	False	0	0	0	0	23	22	0	0	0
265100	False	0	0	0	0	3	3	0	0	0
265127	True	286620	293868	1000	1000	1	0	100	50	50
265161	True	-887272	887272	0	0	2	2	100	50	50
265166	True	-887272	887272	0	0	0	0	100	50	50
265169	False	0	0	0	0	0	0	0	0	0
265171	True	-887272	887272	-50	-50	3	3	100	50	50
265184	False	0	0	0	0	0	0	0	0	0
265175	False	0	0	0	0	0	0	0	0	0
265187	False	0	0	0	0	0	0	0	0	0
265197	False	0	0	0	0	0	0	0	0	0
265224	True	-887272	887272	0	0	1	0	300	300	300
265225	False	0	0	0	0	4	3	0	0	0
265243	False	0	0	0	0	4	3	0	0	0
265265	False	0	0	0	0	3	3	0	0	0
265270	True	-887272	887272	0	0	3	2	200	300	300
265127	True	286620	293868	200	200	1	0	100	50	50
265300	True	-887272	887272	0	0	0	0	100	50	50
265304	True	-887272	887272	100	100	0	6	100	50	50
265305	False	0	0	0	0	0	0	0	0	0
265349	False	0	0	0	0	2	2	0	0	0
265350	True	-887272	887272	0	0	4	3	100	50	50
265352	True	-887272	887272	0	0	0	0	100	50	50
265353	True	-887272	887272	-48	-48	5	5	400	30	30
265355	True	-887272	887272	-200	-200	9	6	100	50	25
265356	True	-887272	887272	0	0	3	2	100	50	50
265358	True	-887272	887272	0	0	4	3	100	50	50
265361	False	0	0	0	0	0	0	0	0	0
265371	True	-887272	887272	0	0	1	1	200	300	300
265375	False	0	0	0	0	1	0	0	0	0
265390	False	0	0	0	0	5	5	0	0	0
265391	True	-286268	-281433	0	0	3	4	100	50	50
265392	True	-887272	887272	150	150	3	2	100	50	50
265393	False	0	0	0	0	4	3	0	0	0
265394	True	-887272	887272	0	0	6	5	100	50	50
265395	True	-887272	887272	0	0	6	5	100	50	50
265397	True	-887272	887272	0	0	2	2	100	50	50
265398	True	-887272	887272	-50	-50	3	3	100	50	50
265400	False	0	0	0	0	0	0	0	0	0
265405	False	0	0	0	0	4	3	0	0	0
265414	True	286620	293868	200	200	0	0	100	50	50
265418	False	0	0	0	0	0	0	0	0	0
265422	True	-290394	-278888	1000	1000	6	6	50	10	10
265430	False	0	0	0	0	2	2	0	0	0
265440	True	-887272	887272	0	0	9	8	100	50	50
265442	True	-887272	887272	0	0	0	0	100	50	50
265443	True	-887272	887272	100	100	1	0	100	150	150
265451	False	0	0	0	0	32	32	0	0	0
265454	False	0	0	0	0	20	19	0	0	0
265459	False	0	0	0	0	1	1	0	0	0
265459	True	-887272	887272	25	50	1	1	100	50	50
265477	True	-887272	887272	0	0	6	5	100	50	50
265498	True	-887272	887272	100	100	0	6	100	50	50
265501	False	0	0	0	0	1	0	0	0	0
265504	True	-887272	887272	0	0	1	1	100	100	100
265507	False	0	0	0	0	1	0	0	0	0
265518	True	-887272	887272	100	100	10	9	100	100	100
265528	False	0	0	0	0	1	0	0	0	0
265537	False	0	0	0	0	1	0	0	0	0
265538	True	-887272	887272	0	0	2	1	100	50	50
265546	True	-887272	887272	0	0	3	4	100	50	50
265554	True	-887272	887272	100	50	3	2	100	50	50
265564	True	-887272	887272	0	0	4	5	100	150	150
265588	True	-887272	887272	0	0	0	0	100	50	50
265591	True	-887272	887272	0	0	2	1	100	50	50
265595	False	0	0	0	0	1	0	0	0	0
265614	False	0	0	0	0	0	0	0	0	0
265633	False	0	0	0	0	3	2	0	0	0
265645	True	-887272	887272	0	0	1	1	100	100	100
265646	True	-887272	887272	0	0	1	1	200	300	300
265648	False	0	0	0	0	12	12	0	0	0
265650	False	0	0	0	0	1	0	0	0	0
265674	True	226732	244389	1500	1500	0	0	50	50	50
265691	True	-290394	-278888	1000	1000	2	1	50	10	10
265707	True	-887272	887272	0	0	0	0	100	50	50
265713	True	-887272	887272	100	100	1	0	100	150	150
265717	True	-887272	887272	100	100	8	7	100	100	100
265719	True	-887272	887272	0	0	6	5	100	50	50
265721	True	-887272	887272	-200	-200	9	6	100	50	25
265722	True	-887272	887272	0	0	4	3	100	50	50
265724	True	-887272	887272	0	0	3	2	100	50	50
265726	True	-887272	887272	0	0	4	3	100	50	50
265728	True	-887272	887272	0	0	0	0	100	50	50
10202	True	-887272	887272	0	0	14	15	200	100	100
265733	True	-887272	887272	0	0	7	7	100	50	50
265734	True	-887272	887272	0	0	1	1	200	300	300
265735	True	-887272	887272	0	0	12	11	100	50	50
265738	False	0	0	0	0	0	0	0	0	0
265739	True	-286268	-281433	0	0	3	4	100	50	50
265743	True	-887272	887272	0	0	9	10	100	100	100
265747	True	-887272	887272	0	0	3	4	100	50	50
265751	True	-887272	887272	100	100	10	9	100	100	100
265754	True	-887272	887272	0	0	2	2	100	50	50
265761	True	-887272	887272	0	0	5	4	50	10	10
265764	True	-887272	887272	100	100	0	6	100	50	50
265767	True	-887272	887272	0	0	2	1	100	50	50
265770	False	0	0	0	0	3	3	0	0	0
265783	True	-887272	887272	0	0	0	0	100	10	10
265785	True	-887272	887272	0	0	1	1	100	100	100
265786	False	0	0	0	0	4	3	0	0	0
265788	True	286620	293868	200	200	6	5	100	50	50
265789	False	0	0	0	0	12	11	0	0	0
265793	False	0	0	0	0	4	3	0	0	0
265800	True	-887272	887272	-50	-50	3	3	100	50	50
265803	True	-887272	887272	0	0	1	0	50	50	50
265806	True	-887272	887272	0	0	3	2	200	300	300
265814	True	-290394	-278888	1000	1000	12	12	50	10	10
265827	False	0	0	0	0	1	0	0	0	0
265828	True	-887272	887272	0	0	0	0	100	50	50
265829	True	-887272	887272	0	0	6	5	300	50	50
265837	False	0	0	0	0	12	11	0	0	0
265839	False	0	0	0	0	3	3	0	0	0
265843	True	-887272	887272	0	0	6	5	100	300	300
265844	False	0	0	0	0	4	3	0	0	0
265850	False	0	0	0	0	3	3	0	0	0
265852	True	226732	244389	1500	1500	8	8	50	50	50
265855	True	-887272	887272	0	0	1	6	50	50	50
265857	False	0	0	0	0	5	4	0	0	0
265867	True	-887272	887272	0	0	0	0	100	50	50
265870	True	-290394	-278888	1000	1000	8	7	50	10	10
265876	False	0	0	0	0	3	2	0	0	0
265881	True	-887272	887272	0	0	0	0	100	50	50
265882	False	0	0	0	0	1	0	0	0	0
265889	True	286620	293868	200	200	4	3	100	50	50
265890	True	-887272	887272	0	0	0	0	100	50	50
265892	True	-887272	887272	-48	-48	5	5	400	30	30
265903	True	-887272	887272	0	0	4	3	100	50	50
265905	False	0	0	0	0	2	1	0	0	0
265917	True	-887272	887272	0	0	1	1	100	50	50
265940	False	0	0	0	0	8	8	0	0	0
265942	False	0	0	0	0	4	3	0	0	0
265948	True	-887272	887272	0	0	12	7	100	50	50
265951	True	-887272	887272	0	0	1	0	50	50	50
265953	True	-887272	887272	150	150	3	2	100	50	50
265955	False	0	0	0	0	3	3	0	0	0
265956	True	-887272	887272	0	0	6	5	100	50	50
265958	True	-887272	887272	0	0	4	3	100	50	50
265962	True	-887272	887272	0	0	6	5	100	50	50
265966	True	-887272	887272	100	100	0	6	100	50	50
265973	True	-887272	887272	0	0	7	7	100	50	50
265977	True	-887272	887272	100	100	1	0	100	150	150
265979	True	-887272	-269393	50	100	8	8	100	50	50
265982	True	-887272	887272	0	0	14	13	100	50	50
265983	True	-887272	887272	100	50	3	2	100	50	50
265987	False	0	0	0	0	0	0	0	0	0
265988	False	0	0	0	0	4	3	0	0	0
265989	True	-887272	887272	0	0	1	1	200	300	300
265990	True	-887272	887272	0	0	8	7	50	10	10
265992	True	-887272	887272	0	0	6	5	100	50	50
266002	True	-887272	887272	0	0	12	11	100	50	50
266004	True	-887272	887272	0	0	2	4	100	50	50
266008	True	-887272	887272	-50	-50	3	3	100	50	50
266009	False	0	0	0	0	0	0	0	0	0
266009	True	-887272	887272	0	0	10	9	50	10	10
266009	True	-887272	887272	0	0	10	9	50	10	10
266025	False	0	0	0	0	3	2	0	0	0
266026	False	0	0	0	0	14	13	0	0	0
263983	True	-887272	887272	0	0	2	21	50	10	10
263983	True	-887272	887272	0	0	2	21	50	10	10
266036	True	-887272	887272	0	0	1	1	100	50	50
266039	True	-887272	887272	0	0	12	11	50	10	10
266041	True	-887272	887272	0	0	11	10	100	50	100
266045	True	-887272	887272	0	0	3	2	200	300	300
266053	True	-887272	887272	0	0	14	13	50	10	10
266055	False	0	0	0	0	21	20	0	0	0
266057	True	-887272	887272	0	0	14	13	50	10	10
266058	False	0	0	0	0	0	0	0	0	0
266067	False	0	0	0	0	14	13	0	0	0
266077	True	-887272	887272	0	0	4	5	100	150	150
266082	True	-887272	887272	0	0	1	0	100	50	50
266089	False	0	0	0	0	0	0	0	0	0
266094	False	0	0	0	0	5	5	0	0	0
266096	True	-887272	887272	0	0	0	0	100	50	50
266100	True	-887272	887272	0	0	2	1	50	50	50
266123	True	-887272	887272	0	0	0	1	100	150	150
266125	False	0	0	0	0	3	3	0	0	0
266132	True	-887272	887272	0	0	1	0	100	150	150
266136	True	-887272	887272	0	0	0	0	100	50	50
266146	False	0	0	0	0	3	2	0	0	0
266209	True	-887272	887272	0	0	0	0	100	150	150
266227	False	0	0	0	0	2	2	0	0	0
266230	False	0	0	0	0	0	0	0	0	0
266231	False	0	0	0	0	0	0	0	0	0
266260	False	0	0	0	0	2	1	0	0	0
266231	True	-887272	887272	0	0	4	4	100	100	100
266268	False	0	0	0	0	3	3	0	0	0
266280	True	-887272	887272	0	0	0	0	100	10	10
266293	True	-887272	887272	0	0	16	15	50	10	10
266231	True	-887272	887272	0	0	4	4	100	100	100
266300	True	-887272	887272	0	0	0	0	100	150	150
266303	True	-887272	887272	0	0	0	0	100	50	50
266313	True	-887272	887272	-100	-100	6	5	100	50	50
266321	False	0	0	0	0	1	0	0	0	0
260162	False	0	0	0	0	0	0	0	0	0
266346	False	0	0	0	0	10	9	0	0	0
266360	False	0	0	0	0	3	3	0	0	0
266387	False	0	0	0	0	1	0	0	0	0
266399	True	-887272	887272	-50	-50	3	3	100	50	50
266476	True	-887272	887272	-50	-50	3	2	100	50	50
266478	True	-887272	887272	0	0	0	0	100	10	10
266482	False	0	0	0	0	1	1	0	0	0
266484	False	0	0	0	0	0	0	0	0	0
265722	True	-887272	887272	0	0	4	3	100	50	50
266494	True	-887272	887272	0	0	6	5	100	50	50
266499	True	-887272	887272	100	100	1	0	100	150	150
266502	True	-887272	887272	0	0	0	0	100	50	50
266504	True	-887272	887272	0	0	2	2	100	50	50
266511	True	-887272	887272	0	0	11	11	50	10	10
266519	True	-887272	887272	0	0	0	0	100	150	150
266531	False	0	0	0	0	5	5	0	0	0
266534	False	0	0	0	0	5	4	0	0	0
266537	False	0	0	0	0	2	2	0	0	0
266546	True	-887272	887272	0	0	2	2	50	50	50
266547	True	-887272	887272	0	0	0	0	100	150	150
266549	True	-887272	887272	100	100	1	0	100	150	150
266552	False	0	0	0	0	3	2	0	0	0
266553	True	-887272	887272	0	0	3	2	200	300	300
266557	True	-887272	887272	100	50	3	2	100	50	50
266573	False	0	0	0	0	1	0	0	0	0
266577	True	-887272	887272	0	0	1	1	200	300	300
266578	True	-887272	887272	0	0	0	0	100	150	150
266613	True	-887272	887272	0	0	0	0	100	150	150
266627	False	0	0	0	0	3	3	0	0	0
266650	True	-286268	-281433	0	0	3	4	100	50	50
266651	True	-887272	887272	0	0	3	2	100	50	50
266661	False	0	0	0	0	1	0	0	0	0
266692	True	-887272	887272	0	0	8	7	100	100	100
266613	True	-887272	887272	0	0	0	0	100	150	150
265889	True	286620	293868	200	200	4	3	100	50	50
264137	False	0	0	0	0	0	0	0	0	0
266723	True	-887272	887272	-50	-50	3	3	100	50	50
266746	False	0	0	0	0	4	3	0	0	0
266772	True	-887272	887272	0	0	6	5	100	50	50
266775	True	-887272	887272	0	0	4	3	100	50	50
266820	True	-887272	887272	-100	-100	6	5	100	50	50
266821	False	0	0	0	0	7	6	0	0	0
266824	True	-887272	887272	-50	-50	3	2	100	50	50
266843	True	-887272	887272	100	100	1	0	100	150	150
266844	True	-887272	887272	0	0	1	6	50	50	50
266849	False	0	0	0	0	0	0	0	0	0
266850	True	-887272	887272	0	0	0	0	100	150	150
266853	True	-887272	887272	0	0	4	5	100	150	150
266859	True	-887272	887272	0	0	3	2	200	300	300
266867	False	0	0	0	0	4	3	0	0	0
266872	True	-887272	887272	0	0	12	13	100	50	50
266877	True	-887272	887272	150	150	3	2	100	50	50
266878	True	-887272	887272	0	0	6	5	100	50	50
266880	True	-887272	887272	0	0	6	5	100	50	50
266887	True	-887272	887272	0	0	2	2	100	50	50
266891	True	-887272	887272	0	0	0	0	100	150	150
266893	True	-887272	887272	-200	-200	9	6	100	50	25
266896	True	-887272	887272	100	50	3	2	100	50	50
266898	True	-887272	887272	0	0	5	4	50	10	10
266922	False	0	0	0	0	2	1	0	0	0
266923	False	0	0	0	0	0	0	0	0	0
266927	False	0	0	0	0	10	9	0	0	0
266930	False	0	0	0	0	3	3	0	0	0
266936	True	-887272	887272	0	0	1	1	100	50	50
266938	False	0	0	0	0	0	0	0	0	0
266972	False	0	0	0	0	4	3	0	0	0
266981	False	0	0	0	0	0	0	0	0	0
266987	True	-887272	887272	0	0	1	6	50	50	50
266989	False	0	0	0	0	0	0	0	0	0
267012	True	-887272	887272	0	0	0	0	100	150	150
267016	True	-887272	887272	50	50	1	2	100	50	50
267018	True	-887272	887272	100	100	1	0	100	150	150
267020	True	-887272	887272	100	100	0	6	100	50	50
267025	True	-887272	887272	0	0	7	7	100	50	50
267027	True	-887272	887272	0	0	7	7	100	50	50
267028	True	-286268	-281433	0	0	3	4	100	50	50
267032	True	-887272	887272	-50	-50	3	2	100	50	50
267035	True	-887272	-269393	50	100	8	8	100	50	50
267036	True	-887272	887272	0	0	6	5	100	50	50
267044	True	-290394	-278888	1000	1000	8	7	50	10	10
267048	True	-887272	887272	0	0	3	2	100	50	50
267049	False	0	0	0	0	0	0	0	0	0
267057	False	0	0	0	0	0	0	0	0	0
267068	True	-887272	887272	0	0	2	2	100	50	50
267073	True	-887272	887272	0	0	0	0	100	150	150
267076	False	0	0	0	0	6	5	0	0	0
267082	False	0	0	0	0	0	0	0	0	0
267087	True	-887272	887272	-50	-50	3	3	100	50	50
267092	False	0	0	0	0	0	0	0	0	0
267096	True	-887272	887272	0	0	3	2	200	300	300
267097	False	0	0	0	0	1	0	0	0	0
267130	True	-887272	887272	0	0	2	1	100	50	50
267145	True	-887272	887272	0	0	1	0	100	100	100
267150	False	0	0	0	0	0	0	0	0	0
267154	False	0	0	0	0	0	0	0	0	0
267162	False	0	0	0	0	7	6	0	0	0
267163	True	-887272	887272	0	0	1	1	100	50	50
267163	True	-887272	887272	0	0	1	1	100	50	50
267202	True	-887272	887272	0	0	0	0	100	50	50
267262	False	0	0	0	0	4	3	0	0	0
267270	False	0	0	0	0	4	3	0	0	0
267338	True	-887272	887272	-50	-50	3	2	100	50	50
267339	False	0	0	0	0	5	5	0	0	0
267340	True	-887272	887272	0	0	2	2	100	50	50
267343	False	0	0	0	0	2	1	0	0	0
267345	True	-887272	887272	0	0	0	0	100	150	150
267359	False	0	0	0	0	0	0	0	0	0
267386	True	-887272	887272	0	0	3	2	100	50	50
267391	True	-887272	887272	-50	-50	3	3	100	50	50
267395	False	0	0	0	0	0	0	0	0	0
267408	True	-887272	887272	0	0	2	1	100	50	50
267426	False	0	0	0	0	0	0	0	0	0
267433	False	0	0	0	0	0	0	0	0	0
267444	True	-887272	887272	0	0	1	1	100	50	50
267458	True	-887272	887272	0	0	1	0	100	50	50
267467	True	-887272	887272	0	0	3	2	200	300	300
267477	False	0	0	0	0	0	0	0	0	0
267480	True	-887272	887272	-50	-50	3	2	100	50	50
267482	True	-887272	887272	100	100	0	6	100	50	50
267483	False	0	0	0	0	0	0	0	0	0
267488	True	-887272	887272	0	0	1	0	100	50	50
267494	True	-887272	887272	0	0	0	0	100	150	150
267514	True	-887272	887272	0	0	4	5	100	150	150
267517	True	-887272	887272	100	100	1	0	100	150	150
267520	True	-887272	887272	100	100	0	6	100	50	50
267521	False	0	0	0	0	0	0	0	0	0
267524	True	-286268	-281433	0	0	3	4	100	50	50
267527	True	-887272	887272	0	0	1	6	50	50	50
267533	True	-887272	887272	-200	-200	9	6	100	50	25
267535	True	-887272	887272	0	0	2	2	100	50	50
267488	True	-887272	887272	0	0	1	0	100	50	50
267542	True	-887272	887272	0	0	1	0	100	50	50
267421	False	0	0	0	0	0	0	0	0	0
267560	True	-887272	887272	10	10	7	6	50	50	50
265951	True	-887272	887272	0	0	1	0	50	50	50
267593	False	0	0	0	0	0	0	0	0	0
267600	True	-887272	887272	0	0	1	0	50	50	50
267609	True	-887272	887272	0	0	1	1	100	100	100
267467	True	-887272	887272	0	0	3	2	200	300	300
267632	True	-887272	887272	0	0	2	2	100	50	50
267655	False	0	0	0	0	2	1	0	0	0
267686	False	0	0	0	0	3	3	0	0	0
267691	False	0	0	0	0	4	3	0	0	0
267692	True	-887272	887272	0	0	2	2	100	50	50
267702	False	0	0	0	0	7	6	0	0	0
267706	False	0	0	0	0	4	3	0	0	0
267600	False	0	0	0	0	0	0	0	0	0
267764	False	0	0	0	0	0	0	0	0	0
267780	False	0	0	0	0	0	0	0	0	0
267789	False	0	0	0	0	0	0	0	0	0
267799	False	0	0	0	0	0	0	0	0	0
267806	True	-887272	887272	0	0	1	1	100	100	100
267813	True	-887272	887272	0	0	0	0	100	50	50
267814	False	0	0	0	0	2	2	0	0	0
267827	True	-887272	887272	0	0	2	1	100	50	50
267858	False	0	0	0	0	1	0	0	0	0
267859	True	-887272	887272	0	0	0	0	50	50	50
267860	False	0	0	0	0	0	0	0	0	0
